2021-03-17 12:15:00,2066
2021-03-17 13:15:00,2042
2021-03-17 14:15:00,2054
2021-03-17 15:15:00,2054
2021-03-18 09:15:00,2064
2021-03-18 10:15:00,2044
2021-03-18 11:15:00,2050
2021-03-18 12:15:00,2038
2021-03-18 13:15:00,2015
2021-03-18 14:15:00,2013
2021-03-18 15:15:00,2011
2021-03-19 09:15:00,2002
2021-03-19 10:15:00,2020
2021-03-19 11:15:00,2005
2021-03-19 12:15:00,2016
2021-03-19 13:15:00,2046
2021-03-19 14:15:00,2086
2021-03-19 15:15:00,2082
2021-03-22 09:15:00,2052
2021-03-22 10:15:00,2043
2021-03-22 11:15:00,2044
2021-03-22 12:15:00,2043
2021-03-22 13:15:00,2054
2021-03-22 14:15:00,2066
2021-03-22 15:15:00,2061
2021-03-23 09:15:00,2066
2021-03-23 10:15:00,2094
2021-03-23 11:15:00,2083
2021-03-23 12:15:00,2085
2021-03-23 13:15:00,2092
2021-03-23 14:15:00,2085
2021-03-23 15:15:00,2078
2021-03-24 09:15:00,2055
2021-03-24 10:15:00,2052
2021-03-24 11:15:00,2058
2021-03-24 12:15:00,2056
2021-03-24 13:15:00,2046
2021-03-24 14:15:00,2045
2021-03-24 15:15:00,2049
2021-03-25 09:15:00,2025
2021-03-25 10:15:00,2014
2021-03-25 11:15:00,2014
2021-03-25 12:15:00,2009
2021-03-25 13:15:00,2009
2021-03-25 14:15:00,1987
2021-03-25 15:15:00,1993
2021-03-26 09:15:00,1989
2021-03-26 10:15:00,1989
2021-03-26 11:15:00,2003
2021-03-26 12:15:00,1998
2021-03-26 13:15:00,1996
2021-03-26 14:15:00,1995
2021-03-26 15:15:00,1993
2021-03-30 09:15:00,2017
2021-03-30 10:15:00,2022
2021-03-30 11:15:00,2030
2021-03-30 12:15:00,2033
2021-03-30 13:15:00,2045
2021-03-30 14:15:00,2025
2021-03-30 15:15:00,2029
2021-03-31 09:15:00,2029
2021-03-31 10:15:00,2029
2021-03-31 11:15:00,2027
2021-03-31 12:15:00,2021
2021-03-31 13:15:00,2015
2021-03-31 14:15:00,2002
2021-03-31 15:15:00,2006
2021-04-01 09:15:00,2013
2021-04-01 10:15:00,2008
2021-04-01 11:15:00,2012
2021-04-01 12:15:00,2015
2021-04-01 13:15:00,2023
2021-04-01 14:15:00,2021
2021-04-01 15:15:00,2020
2021-04-05 09:15:00,1980
2021-04-05 10:15:00,1966
2021-04-05 11:15:00,1969
2021-04-05 12:15:00,1988
2021-04-05 13:15:00,1990
2021-04-05 14:15:00,1992
2021-04-05 15:15:00,1991
2021-04-06 09:15:00,1989
2021-04-06 10:15:00,1994
2021-04-06 11:15:00,1986
2021-04-06 12:15:00,1979
2021-04-06 13:15:00,1976
2021-04-06 14:15:00,1985
2021-04-06 15:15:00,1986
2021-04-07 09:15:00,2023
2021-04-07 10:15:00,2040
2021-04-07 11:15:00,2035
2021-04-07 12:15:00,2021
2021-04-07 13:15:00,2009
2021-04-07 14:15:00,2002
2021-04-07 15:15:00,2000
2021-04-08 09:15:00,1999
2021-04-08 10:15:00,2003
2021-04-08 11:15:00,2002
2021-04-08 12:15:00,2006
2021-04-08 13:15:00,2009
2021-04-08 14:15:00,2006
2021-04-08 15:15:00,2007
2021-04-09 09:15:00,1999
2021-04-09 10:15:00,1988
2021-04-09 11:15:00,1986
2021-04-09 12:15:00,1987
2021-04-09 13:15:00,1983
2021-04-09 14:15:00,1982
2021-04-09 15:15:00,1983
2021-04-12 09:15:00,1937
2021-04-12 10:15:00,1930
2021-04-12 11:15:00,1922
2021-04-12 12:15:00,1918
2021-04-12 13:15:00,1912
2021-04-12 14:15:00,1905
2021-04-12 15:15:00,1917
2021-04-13 09:15:00,1930
2021-04-13 10:15:00,1931
2021-04-13 11:15:00,1933
2021-04-13 12:15:00,1923
2021-04-13 13:15:00,1933
2021-04-13 14:15:00,1932
2021-04-13 15:15:00,1932
2021-04-15 09:15:00,1932
2021-04-15 10:15:00,1918
2021-04-15 11:15:00,1918
2021-04-15 12:15:00,1921
2021-04-15 13:15:00,1925
2021-04-15 14:15:00,1943
2021-04-15 15:15:00,1944
2021-04-16 09:15:00,1931
2021-04-16 10:15:00,1932
2021-04-16 11:15:00,1934
2021-04-16 12:15:00,1935
2021-04-16 13:15:00,1936
2021-04-16 14:15:00,1934
2021-04-16 15:15:00,1928
2021-04-19 09:15:00,1905
2021-04-19 10:15:00,1904
2021-04-19 11:15:00,1900
2021-04-19 12:15:00,1905
2021-04-19 13:15:00,1903
2021-04-19 14:15:00,1901
2021-04-19 15:15:00,1903
2021-04-20 09:15:00,1916
2021-04-20 10:15:00,1911
2021-04-20 11:15:00,1908
2021-04-20 12:15:00,1909
2021-04-20 13:15:00,1906
2021-04-20 14:15:00,1901
2021-04-20 15:15:00,1901
2021-04-22 09:15:00,1890
2021-04-22 10:15:00,1894
2021-04-22 11:15:00,1904
2021-04-22 12:15:00,1905
2021-04-22 13:15:00,1909
2021-04-22 14:15:00,1905
2021-04-22 15:15:00,1906
2021-04-23 09:15:00,1907
2021-04-23 10:15:00,1912
2021-04-23 11:15:00,1912
2021-04-23 12:15:00,1911
2021-04-23 13:15:00,1905
2021-04-23 14:15:00,1904
2021-04-23 15:15:00,1903
2021-04-26 09:15:00,1955
2021-04-26 10:15:00,1946
2021-04-26 11:15:00,1944
2021-04-26 12:15:00,1946
2021-04-26 13:15:00,1947
2021-04-26 14:15:00,1937
2021-04-26 15:15:00,1937
2021-04-27 09:15:00,1973
2021-04-27 10:15:00,1971
2021-04-27 11:15:00,1984
2021-04-27 12:15:00,1981
2021-04-27 13:15:00,1984
2021-04-27 14:15:00,1990
2021-04-27 15:15:00,1990
2021-04-28 09:15:00,1997
2021-04-28 10:15:00,1998
2021-04-28 11:15:00,2001
2021-04-28 12:15:00,2001
2021-04-28 13:15:00,1997
2021-04-28 14:15:00,1995
2021-04-28 15:15:00,1993
2021-04-29 09:15:00,2021
2021-04-29 10:15:00,2017
2021-04-29 11:15:00,2018
2021-04-29 12:15:00,2025
2021-04-29 13:15:00,2020
2021-04-29 14:15:00,2023
2021-04-29 15:15:00,2020
2021-04-30 09:15:00,2021
2021-04-30 10:15:00,2022
2021-04-30 11:15:00,2025
2021-04-30 12:15:00,2014
2021-04-30 13:15:00,1999
2021-04-30 14:15:00,1991
2021-04-30 15:15:00,1994
2021-05-03 09:15:00,1958
2021-05-03 10:15:00,1947
2021-05-03 11:15:00,1950
2021-05-03 12:15:00,1959
2021-05-03 13:15:00,1963
2021-05-03 14:15:00,1962
2021-05-03 15:15:00,1955
2021-05-04 09:15:00,1941
2021-05-04 10:15:00,1946
2021-05-04 11:15:00,1937
2021-05-04 12:15:00,1928
2021-05-04 13:15:00,1931
2021-05-04 14:15:00,1917
2021-05-04 15:15:00,1918
2021-05-05 09:15:00,1928
2021-05-05 10:15:00,1927
2021-05-05 11:15:00,1925
2021-05-05 12:15:00,1925
2021-05-05 13:15:00,1909
2021-05-05 14:15:00,1921
2021-05-05 15:15:00,1921
2021-05-06 09:15:00,1914
2021-05-06 10:15:00,1914
2021-05-06 11:15:00,1927
2021-05-06 12:15:00,1922
2021-05-06 13:15:00,1914
2021-05-06 14:15:00,1930
2021-05-06 15:15:00,1931
2021-05-07 09:15:00,1945
2021-05-07 10:15:00,1941
2021-05-07 11:15:00,1936
2021-05-07 12:15:00,1934
2021-05-07 13:15:00,1935
2021-05-07 14:15:00,1933
2021-05-07 15:15:00,1926
2021-05-10 09:15:00,1929
2021-05-10 10:15:00,1934
2021-05-10 11:15:00,1940
2021-05-10 12:15:00,1934
2021-05-10 13:15:00,1928
2021-05-10 14:15:00,1925
2021-05-10 15:15:00,1927
2021-05-11 09:15:00,1928
2021-05-11 10:15:00,1927
2021-05-11 11:15:00,1935
2021-05-11 12:15:00,1935
2021-05-11 13:15:00,1928
2021-05-11 14:15:00,1933
2021-05-11 15:15:00,1933
2021-05-12 09:15:00,1913
2021-05-12 10:15:00,1912
2021-05-12 11:15:00,1920
2021-05-12 12:15:00,1920
2021-05-12 13:15:00,1913
2021-05-12 14:15:00,1914
2021-05-12 15:15:00,1913
2021-05-14 09:15:00,1912
2021-05-14 10:15:00,1919
2021-05-14 11:15:00,1923
2021-05-14 12:15:00,1930
2021-05-14 13:15:00,1929
2021-05-14 14:15:00,1934
2021-05-14 15:15:00,1938
2021-05-17 09:15:00,1941
2021-05-17 10:15:00,1950
2021-05-17 11:15:00,1948
2021-05-17 12:15:00,1949
2021-05-17 13:15:00,1952
2021-05-17 14:15:00,1960
2021-05-17 15:15:00,1958
2021-05-18 09:15:00,1975
2021-05-18 10:15:00,1989
2021-05-18 11:15:00,1998
2021-05-18 12:15:00,1993
2021-05-18 13:15:00,1992
2021-05-18 14:15:00,1987
2021-05-18 15:15:00,1986
2021-05-19 09:15:00,1977
2021-05-19 10:15:00,1983
2021-05-19 11:15:00,2014
2021-05-19 12:15:00,2011
2021-05-19 13:15:00,2004
2021-05-19 14:15:00,1997
2021-05-19 15:15:00,1994
2021-05-20 09:15:00,1991
2021-05-20 10:15:00,1993
2021-05-20 11:15:00,1991
2021-05-20 12:15:00,1998
2021-05-20 13:15:00,1992
2021-05-20 14:15:00,1987
2021-05-20 15:15:00,1982
2021-05-21 09:15:00,1994
2021-05-21 10:15:00,2004
2021-05-21 11:15:00,1998
2021-05-21 12:15:00,1998
2021-05-21 13:15:00,1998
2021-05-21 14:15:00,2004
2021-05-21 15:15:00,2000
2021-05-24 09:15:00,1990
2021-05-24 10:15:00,1996
2021-05-24 11:15:00,1996
2021-05-24 12:15:00,1996
2021-05-24 13:15:00,1991
2021-05-24 14:15:00,1987
2021-05-24 15:15:00,1984
2021-05-25 09:15:00,1987
2021-05-25 10:15:00,1976
2021-05-25 11:15:00,1979
2021-05-25 12:15:00,1974
2021-05-25 13:15:00,1962
2021-05-25 14:15:00,1962
2021-05-25 15:15:00,1964
2021-05-26 09:15:00,1973
2021-05-26 10:15:00,1975
2021-05-26 11:15:00,1974
2021-05-26 12:15:00,1971
2021-05-26 13:15:00,1968
2021-05-26 14:15:00,1970
2021-05-26 15:15:00,1967
2021-05-27 09:15:00,1967
2021-05-27 10:15:00,1986
2021-05-27 11:15:00,1986
2021-05-27 12:15:00,1985
2021-05-27 13:15:00,1982
2021-05-27 14:15:00,1973
2021-05-27 15:15:00,1990
2021-05-28 09:15:00,2039
2021-05-28 10:15:00,2043
2021-05-28 11:15:00,2069
2021-05-28 12:15:00,2087
2021-05-28 13:15:00,2089
2021-05-28 14:15:00,2095
2021-05-28 15:15:00,2094
2021-05-31 09:15:00,2132
2021-05-31 10:15:00,2183
2021-05-31 11:15:00,2174
2021-05-31 12:15:00,2166
2021-05-31 13:15:00,2169
2021-05-31 14:15:00,2159
2021-05-31 15:15:00,2160
2021-06-01 09:15:00,2184
2021-06-01 10:15:00,2167
2021-06-01 11:15:00,2168
2021-06-01 12:15:00,2166
2021-06-01 13:15:00,2174
2021-06-01 14:15:00,2166
2021-06-01 15:15:00,2164
2021-06-02 09:15:00,2173
2021-06-02 10:15:00,2171
2021-06-02 11:15:00,2166
2021-06-02 12:15:00,2161
2021-06-02 13:15:00,2167
2021-06-02 14:15:00,2201
2021-06-02 15:15:00,2207
2021-06-03 09:15:00,2225
2021-06-03 10:15:00,2214
2021-06-03 11:15:00,2218
2021-06-03 12:15:00,2215
2021-06-03 13:15:00,2215
2021-06-03 14:15:00,2209
2021-06-03 15:15:00,2209
2021-06-04 09:15:00,2212
2021-06-04 10:15:00,2192
2021-06-04 11:15:00,2199
2021-06-04 12:15:00,2198
2021-06-04 13:15:00,2192
2021-06-04 14:15:00,2193
2021-06-04 15:15:00,2186
2021-06-07 09:15:00,2196
2021-06-07 10:15:00,2206
2021-06-07 11:15:00,2200
2021-06-07 12:15:00,2228
2021-06-07 13:15:00,2228
2021-06-07 14:15:00,2230
2021-06-07 15:15:00,2226
2021-06-08 09:15:00,2205
2021-06-08 10:15:00,2206
2021-06-08 11:15:00,2209
2021-06-08 12:15:00,2215
2021-06-08 13:15:00,2217
2021-06-08 14:15:00,2213
2021-06-08 15:15:00,2211
2021-06-09 09:15:00,2206
2021-06-09 10:15:00,2206
2021-06-09 11:15:00,2206
2021-06-09 12:15:00,2191
2021-06-09 13:15:00,2191
2021-06-09 14:15:00,2176
2021-06-09 15:15:00,2178
2021-06-10 09:15:00,2192
2021-06-10 10:15:00,2191
2021-06-10 11:15:00,2217
2021-06-10 12:15:00,2205
2021-06-10 13:15:00,2192
2021-06-10 14:15:00,2180
2021-06-10 15:15:00,2183
2021-06-11 09:15:00,2219
2021-06-11 10:15:00,2218
2021-06-11 11:15:00,2206
2021-06-11 12:15:00,2214
2021-06-11 13:15:00,2218
2021-06-11 14:15:00,2212
2021-06-11 15:15:00,2215
2021-06-14 09:15:00,2229
2021-06-14 10:15:00,2219
2021-06-14 11:15:00,2214
2021-06-14 12:15:00,2223
2021-06-14 13:15:00,2253
2021-06-14 14:15:00,2243
2021-06-14 15:15:00,2245
2021-06-15 09:15:00,2246
2021-06-15 10:15:00,2261
2021-06-15 11:15:00,2261
2021-06-15 12:15:00,2266
2021-06-15 13:15:00,2260
2021-06-15 14:15:00,2252
2021-06-15 15:15:00,2250
2021-06-16 09:15:00,2232
2021-06-16 10:15:00,2219
2021-06-16 11:15:00,2219
2021-06-16 12:15:00,2217
2021-06-16 13:15:00,2223
2021-06-16 14:15:00,2210
2021-06-16 15:15:00,2209
2021-06-17 09:15:00,2219
2021-06-17 10:15:00,2225
2021-06-17 11:15:00,2220
2021-06-17 12:15:00,2215
2021-06-17 13:15:00,2190
2021-06-17 14:15:00,2217
2021-06-17 15:15:00,2213
2021-06-18 09:15:00,2209
2021-06-18 10:15:00,2196
2021-06-18 11:15:00,2200
2021-06-18 12:15:00,2206
2021-06-18 13:15:00,2210
2021-06-18 14:15:00,2225
2021-06-18 15:15:00,2224
2021-06-21 09:15:00,2213
2021-06-21 10:15:00,2216
2021-06-21 11:15:00,2215
2021-06-21 12:15:00,2226
2021-06-21 13:15:00,2238
2021-06-21 14:15:00,2237
2021-06-21 15:15:00,2238
2021-06-22 09:15:00,2250
2021-06-22 10:15:00,2252
2021-06-22 11:15:00,2255
2021-06-22 12:15:00,2243
2021-06-22 13:15:00,2246
2021-06-22 14:15:00,2229
2021-06-22 15:15:00,2225
2021-06-23 09:15:00,2216
2021-06-23 10:15:00,2218
2021-06-23 11:15:00,2216
2021-06-23 12:15:00,2208
2021-06-23 13:15:00,2216
2021-06-23 14:15:00,2203
2021-06-23 15:15:00,2208
2021-06-24 09:15:00,2192
2021-06-24 10:15:00,2177
2021-06-24 11:15:00,2178
2021-06-24 12:15:00,2173
2021-06-24 13:15:00,2181
2021-06-24 14:15:00,2158
2021-06-24 15:15:00,2147
2021-06-25 09:15:00,2094
2021-06-25 10:15:00,2099
2021-06-25 11:15:00,2102
2021-06-25 12:15:00,2114
2021-06-25 13:15:00,2111
2021-06-25 14:15:00,2104
2021-06-25 15:15:00,2104
2021-06-28 09:15:00,2110
2021-06-28 10:15:00,2099
2021-06-28 11:15:00,2098
2021-06-28 12:15:00,2100
2021-06-28 13:15:00,2095
2021-06-28 14:15:00,2083
2021-06-28 15:15:00,2089
2021-06-29 09:15:00,2094
2021-06-29 10:15:00,2098
2021-06-29 11:15:00,2087
2021-06-29 12:15:00,2099
2021-06-29 13:15:00,2098
2021-06-29 14:15:00,2085
2021-06-29 15:15:00,2090
2021-06-30 09:15:00,2099
2021-06-30 10:15:00,2105
2021-06-30 11:15:00,2117
2021-06-30 12:15:00,2111
2021-06-30 13:15:00,2111
2021-06-30 14:15:00,2111
2021-06-30 15:15:00,2112
2021-07-01 09:15:00,2115
2021-07-01 10:15:00,2111
2021-07-01 11:15:00,2110
2021-07-01 12:15:00,2110
2021-07-01 13:15:00,2109
2021-07-01 14:15:00,2096
2021-07-01 15:15:00,2099
2021-07-02 09:15:00,2116
2021-07-02 10:15:00,2117
2021-07-02 11:15:00,2118
2021-07-02 12:15:00,2126
2021-07-02 13:15:00,2125
2021-07-02 14:15:00,2129
2021-07-02 15:15:00,2131
2021-07-05 09:15:00,2141
2021-07-05 10:15:00,2149
2021-07-05 11:15:00,2149
2021-07-05 12:15:00,2147
2021-07-05 13:15:00,2147
2021-07-05 14:15:00,2148
2021-07-05 15:15:00,2149
2021-07-06 09:15:00,2137
2021-07-06 10:15:00,2137
2021-07-06 11:15:00,2142
2021-07-06 12:15:00,2139
2021-07-06 13:15:00,2138
2021-07-06 14:15:00,2122
2021-07-06 15:15:00,2127
2021-07-07 09:15:00,2108
2021-07-07 10:15:00,2105
2021-07-07 11:15:00,2107
2021-07-07 12:15:00,2110
2021-07-07 13:15:00,2110
2021-07-07 14:15:00,2110
2021-07-07 15:15:00,2112
2021-07-08 09:15:00,2102
2021-07-08 10:15:00,2104
2021-07-08 11:15:00,2100
2021-07-08 12:15:00,2092
2021-07-08 13:15:00,2094
2021-07-08 14:15:00,2093
2021-07-08 15:15:00,2091
2021-07-09 09:15:00,2071
2021-07-09 10:15:00,2075
2021-07-09 11:15:00,2076
2021-07-09 12:15:00,2076
2021-07-09 13:15:00,2077
2021-07-09 14:15:00,2070
2021-07-09 15:15:00,2071
2021-07-12 09:15:00,2089
2021-07-12 10:15:00,2096
2021-07-12 11:15:00,2096
2021-07-12 12:15:00,2083
2021-07-12 13:15:00,2082
2021-07-12 14:15:00,2083
2021-07-12 15:15:00,2081
2021-07-13 09:15:00,2096
2021-07-13 10:15:00,2095
2021-07-13 11:15:00,2097
2021-07-13 12:15:00,2098
2021-07-13 13:15:00,2098
2021-07-13 14:15:00,2099
2021-07-13 15:15:00,2098
2021-07-14 09:15:00,2090
2021-07-14 10:15:00,2089
2021-07-14 11:15:00,2089
2021-07-14 12:15:00,2091
2021-07-14 13:15:00,2087
2021-07-14 14:15:00,2086
2021-07-14 15:15:00,2084
2021-07-15 09:15:00,2085
2021-07-15 10:15:00,2084
2021-07-15 11:15:00,2085
2021-07-15 12:15:00,2083
2021-07-15 13:15:00,2090
2021-07-15 14:15:00,2082
2021-07-15 15:15:00,2080
2021-07-16 09:15:00,2093
2021-07-16 10:15:00,2106
2021-07-16 11:15:00,2103
2021-07-16 12:15:00,2105
2021-07-16 13:15:00,2103
2021-07-16 14:15:00,2113
2021-07-16 15:15:00,2110
2021-07-19 09:15:00,2115
2021-07-19 10:15:00,2111
2021-07-19 11:15:00,2118
2021-07-19 12:15:00,2107
2021-07-19 13:15:00,2102
2021-07-19 14:15:00,2097
2021-07-19 15:15:00,2097
2021-07-20 09:15:00,2102
2021-07-20 10:15:00,2089
2021-07-20 11:15:00,2085
2021-07-20 12:15:00,2103
2021-07-20 13:15:00,2101
2021-07-20 14:15:00,2095
2021-07-20 15:15:00,2089
2021-07-22 09:15:00,2104
2021-07-22 10:15:00,2101
2021-07-22 11:15:00,2105
2021-07-22 12:15:00,2107
2021-07-22 13:15:00,2114
2021-07-22 14:15:00,2117
2021-07-22 15:15:00,2121
2021-07-23 09:15:00,2121
2021-07-23 10:15:00,2125
2021-07-23 11:15:00,2120
2021-07-23 12:15:00,2122
2021-07-23 13:15:00,2122
2021-07-23 14:15:00,2106
2021-07-23 15:15:00,2103
2021-07-26 09:15:00,2103
2021-07-26 10:15:00,2090
2021-07-26 11:15:00,2088
2021-07-26 12:15:00,2087
2021-07-26 13:15:00,2086
2021-07-26 14:15:00,2076
2021-07-26 15:15:00,2074
2021-07-27 09:15:00,2079
2021-07-27 10:15:00,2072
2021-07-27 11:15:00,2066
2021-07-27 12:15:00,2045
2021-07-27 13:15:00,2047
2021-07-27 14:15:00,2055
2021-07-27 15:15:00,2054
2021-07-28 09:15:00,2036
2021-07-28 10:15:00,2019
2021-07-28 11:15:00,2031
2021-07-28 12:15:00,2035
2021-07-28 13:15:00,2032
2021-07-28 14:15:00,2038
2021-07-28 15:15:00,2034
2021-07-29 09:15:00,2068
2021-07-29 10:15:00,2071
2021-07-29 11:15:00,2062
2021-07-29 12:15:00,2059
2021-07-29 13:15:00,2059
2021-07-29 14:15:00,2050
2021-07-29 15:15:00,2053
2021-07-30 09:15:00,2060
2021-07-30 10:15:00,2059
2021-07-30 11:15:00,2059
2021-07-30 12:15:00,2051
2021-07-30 13:15:00,2055
2021-07-30 14:15:00,2036
2021-07-30 15:15:00,2037
2021-08-02 09:15:00,2057
2021-08-02 10:15:00,2070
2021-08-02 11:15:00,2068
2021-08-02 12:15:00,2070
